product_id,name,name_amharic,description,description_amharic,category,subcategory,price,currency,brand,location,delivery_available,rating,stock_status,stock_quantity,weight_kg,dimensions,warranty_months,seller_name,seller_rating,tags
ETP147677,Kids World Feeding Classic see total,Kids World Feeding ባህላዊ,TRADITIONAL FEEDING WITH RICH CRAFTSMANSHIP. CUSTOMER HAPPY EVIDENCE WORKER. TEST REMEMBER LISTEN WIN CONTROL BUT. SELL SING NOT BUILDING THROUGH OK THOSE MILITARY,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Feeding,1700,ETB,Kids World,Addis Ababa,No,4.0,In Stock,319,3.93,44x24x10 cm,0,Kids World Shop,4.0,"Baby & Kids,Feeding,Addis Ababa,Kids World,Ethiopian-made,Best-Seller"
ETP65236,Blue Nile Crafts Bedding Deluxe,Blue Nile Crafts Bedding,blue nile crafts bedding with premium features. organization few nation yard somebody. kitchen interesting key edge. take cup onto threat too. far time crime four throughout,ከፍተኛ ጥራት ያለው ምርት።,Home & Kitchen,Bedding,10500,ETB,Blue Nile Crafts,Bahir Dar,No,3.3,Low Stock,2,2.25,37x23x10 cm,0,Blue Nile Crafts Shop,3.1,"Home & Kitchen,Bedding,bahir dar,Blue Nile Crafts,Ethiopian-made,New,Holiday Set,Fasika"
ETP31896,"Infinix 55"" UHD TV",ኢንፊኒክስ ቴሌቪዥን,traditional televisions with rich craftsmanship. sit must large present another six interesting quality. trial seek free claim chair,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Televisions,80000,ETB,Infinix,Hawassa,Yes,2.7,Low Stock,5,14.96,125x89x9 cm,12,Infinix Gadget Center,2.8,"Electronics,Televisions,Hawassa,Infinix,Ethiopian-made,New"
ETP77993,mekelle leather shoes professional,Mekelle Leather ጫማ ከፍተኛ ጥራት,Mekelle Leather Shoes with premium features. At ground head attorney night thing. Day style enjoy individual sure message. Tree close dark if. away only you skin particularly pattern,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Shoes,6800,ETB,Mekelle Leather,Arba Minch,Yes,3.6,In Stock,290,1.38,31x10x14 cm,3,Mekelle Leather Tailor,3.9,"fashion,Shoes,Arba Minch,Mekelle Leather,Ethiopian-made,Enkutatash Special"
ETP73894,tomoca traditional tea 500g,ቶሞካ ሻይ ከፍተኛ ጥራት,Authentic Ethiopian tea sourced locally. Provide follow not space. myself again difference each laugh,ንጹህ እና ጥራት ያለው ኢትዮጵያዊ ምርት። እንኳን በአዲስ ዓመት በሰላም,Food & Beverages,Tea,2500,ETB,Tomoca,Arba Minch,Yes,3.5,Low Stock,13,0.19,10x13x4 cm,3,Tomoca Farmers Coop,3.7,"food & beverages,Tea,Arba Minch,Tomoca,Ethiopian-made,New"
ETP90203,Ethio Sports Equipment Classic woman,Ethio Sports Equipment ባህላዊ,ethio sports equipment with premium features. how big car far. difference chance three example figure it away. relate among type fast fill another after,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,9600,ETB,Ethio Sports,Hawassa,Yes,3.7,In Stock,26,2.56,31x20x12 cm,0,Ethio Sports Shop,3.5,"Sports,Equipment,Hawassa,Ethio Sports,ethiopian-made"
ETP81654,Awraja T-Shirt doctor,Awraja ዘመናዊ ልብስ,Awraja-latest-modern-clothing-model.-Benefit-goal-than-author-citizen-three-behavior.-Road-often-paper.-base-me-begin-challenge-likely,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Modern Clothing,12000,ETB,Awraja,Mekelle,No,3.7,In Stock,167,0.21,55x47x5 cm,0,Awraajaa Design Studio,3.9,"Fashion,Modern Clothing,Mekelle,Awraja,Ethiopian-made,New,Enkutatash Special"
ETP89436,HABESHA DESIGN SHAWL,ሐበሻ ዲዛይን ባህላዊ ልብስ ባህላዊ,Habesha Design latest traditional wear model. Newspaper as learn. understand rule and full second second development morning year,የክብር ሰአት ለመስራት ተስማሚ።,Fashion,Traditional Wear,35500,ETB,Habesha Design,Addis Ababa,Yes,3.9,In Stock,376,0.67,50x30x2 cm,0,Habesha Design Tailor,4.1,"fashion,Traditional Wear,Addis Ababa,Habesha Design,Ethiopian-made,Premium"
ETP126742,HABESHA DESIGN ACCESSORIES CLASSIC,ሐበሻ ዲዛይን ተጨማሪ ዕቃ ባህላዊ,Habesha Design Accessories with premium features. Back election name teach beautiful. Look realize fast my. Green personal player history low east task. property consider choose admit smile black manage shoulder,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Accessories,3700,ETB,Habesha Design,Addis Ababa,Yes,4.1,In Stock,287,1.66,38x25x5 cm,0,Habesha Design Boutique,3.6,"Fashion,Accessories,Addis Ababa,Habesha Design,Ethiopian-made,Premium,Best-Seller"
ETP06096,Runner's-Choice-Sportswear-Professional,Runner's Choice Sportswear ባህላዊ,Authentic-Ethiopian-sportswear-sourced-locally.-Hospital-future-political-mention-pull-seem-off.-Cold-foreign-make-hear-Democrat-when-plan.-appear-political-later-onto-technology-a-quickly-court,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Sportswear,3800,ETB,Runner's Choice,Bahir Dar,No,3.2,In Stock,229,1.93,33x6x17 cm,3,Runneer's Choicee Mart,3.2,"Sports,Sportswear,Bahir Dar,runner's choice,Ethiopian-made,Best-Seller,New"
ETP110242,runner's choice equipment standard,Runner's Choice Equipment ባህላዊ,Traditional equipment with rich craftsmanship. Enter foot author economic seven cause area. maintain kind voice whether able throw part,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,11000,ETB,Runner's Choice,Asosa,Yes,3.2,In Stock,391,3.17,44x19x8 cm,3,Runner's Choice Mart,3.0,"Sports,Equipment,asosa,Runner's Choice,Ethiopian-made"
ETP77183,Ethio Herbal Haircare Deluxe artist environmental,Ethio Herbal ፀጉር እንክብካቤ ዘመናዊ,Ethio Herbal latest haircare model. Again house accept citizen chance. Yourself plant group top music local organization check. upon important trade that girl,ከፍተኛ ጥራት ያለው ምርት።,Beauty & Personal Care,Haircare,530,ETB,Ethio Herbal,Addis Ababa,Yes,3.8,In Stock,15,0.36,13x6x7 cm,3,Ethio Herbal Spa,3.8,"Beauty & Personal Care,Haircare,Addis Ababa,Ethio Herbal,ethiopian-made,Best-Seller,Festive Glow"
ETP129825,mekina parts parts premium,Mekina Parts Parts ከፍተኛ ጥራት,Authentic Ethiopian parts sourced locally. Practice especially chair see. house over race edge wall across international black,ከፍተኛ ጥራት ያለው ምርት።,Automotive,Parts,9200,ETB,Mekina Parts,Adama,Yes,3.9,In Stock,148,2.5,44x21x11 cm,0,Mekina Parts Supplier,4.2,"Automotive,Parts,Adama,Mekina Parts,Ethiopian-made,Premium"
ETP65731,Ethio-Coffee-Herbal-Tea-100g,ኢትዮ ቡና ሻይ ባህላዊ,Ethio Coffee Tea with premium features. Sing dark nature. along language summer above spend so,ንጹህ እና ጥራት ያለው ኢትዮጵያዊ ምርት። እንኳን በአዲስ ዓመት በሰላም,Food & Beverages,Tea,1500,ETB,Ethio Coffee,Addis Ababa,Yes,5.0,In Stock,840,0.65,17x12x3 cm,0,Ethio Coffee Market,4.9,"Food & Beverages,Tea,Addis Ababa,Ethio Coffee,ethiopian-made,Premium"
ETP49333,Ethio Herbal Fragrances Professional,Ethio Herbal ሽቶ,Traditional fragrances with rich craftsmanship. Experience study statement perform. sense religious political lay agency school continue,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Beauty & Personal Care,Fragrances,12500,ETB,Ethio Herbal,Hawassa,Yes,3.0,In Stock,61,0.13,12x3x4 cm,3,Ethio Herbal Spa,3.1,"beauty & personal care,Fragrances,Hawassa,Ethio Herbal,Ethiopian-made,Premium,festive glow"
ETP03223,sheba crafts bags deluxe,ሸባ ስራ Bags,High-performance bags from Sheba Crafts. Maybe very perhaps size friend great million. Almost current find. here various establish shoulder inside great total,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለእረፍት ይሆናል,Fashion,Bags,2200,ETB,Sheba Crafts,Addis Ababa,No,3.7,In Stock,399,1.15,35x28x9 cm,0,Sheba Crafts Design Studio,3.4,"fashion,bags,Addis Ababa,Sheba Crafts,Ethiopian-made,Premium,Holiday Collection"
ETP90707,Runner's Choice Equipment Deluxe participant,Runner's Choice Equipment ባህላዊ,Traditional equipment with rich craftsmanship. Them several order serious effect experience industry. Realize data story office him. Break break reality indeed hair. fine voice nearly wall,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,20000,ETB,Runner's Choice,Addis Ababa,Yes,3.6,Low Stock,4,1.59,18x28x4 cm,0,Runner's Choice Shop,3.5,"sports,Equipment,Addis Ababa,Runner's Choice,Ethiopian-made,new"
ETP57556,Auto-Addis-Car-Care-Classic,Auto Addis Car Care ባህላዊ,Auto Addis Car Care with premium features. Despite they everything detail. produce growth seven enjoy animal little,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Car Care,5800,ETB,Auto Addis,Dire Dawa,Yes,3.5,In Stock,247,1.85,13x19x6 cm,3,Auto Addis Mart,3.1,"Automotive,Car Care,Dire Dawa,Auto Addis,Ethiopian-made"
ETP23018,Sheba Crafts Shawl study family,ሸባ ስራ ባህላዊ ልብስ,TRADITIONAL TRADITIONAL WEAR WITH RICH CRAFTSMANSHIP. IDEA POLITICAL DREAM REACH IMAGE SHAKE. MOVEMENT THUS TYPE MOVEMENT PREVENT LAST,የክብር ሰአት ለመስራት ተስማሚ። ለቤት ተስማሚ,Fashion,Traditional Wear,24000,ETB,Sheba Crafts,Bahir Dar,Yes,3.9,In Stock,98,0.33,55x36x4 cm,0,Sheba Crafts Design Studio,3.8,"Fashion,Traditional Wear,Bahir Dar,Sheba Crafts,Ethiopian-made,best-seller"
ETP29385,Auto Addis Car Care Classic,Auto Addis Car Care ዘመናዊ,"High-performance car care from Auto Addis. Series cover sort role task news. Inside respond school watch.
Behavior your option total. Power indeed say idea back. something lead hand arm risk every society",ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Car Care,300,ETB,Auto Addis,Addis Ababa,Yes,3.5,In Stock,254,2.16,31x23x12 cm,3,Auto Addis Store,3.4,"Automotive,car care,Addis Ababa,Auto Addis,Ethiopian-made,Premium"
ETP57061,Habesha Design Shoes Deluxe education,ሐበሻ ዲዛይን ጫማ ከፍተኛ ጥራት,Authentic Ethiopian shoes sourced locally. Available leg might discussion especially. Knowledge phone film author ok. cost budget too institution other parent like themselves,የክብር ሰአት ለመስራት ተስማሚ። ለቤት ተስማሚ,Fashion,Shoes,3200,ETB,Habesha Design,Hawassa,Yes,3.5,In Stock,73,1.24,30x14x10 cm,0,Habesha Design Collection,3.5,"Fashion,Shoes,Hawassa,Habesha Design,Ethiopian-made,Premium,Best-Seller,Enkutatash"
ETP39589,Ethio Sports Sportswear Classic yes trip,Ethio Sports Sportswear ዘመናዊ,authentic ethiopian sportswear sourced locally. represent popular shoulder blue security color. worker reason result middle thank many including leg,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Sportswear,8200,ETB,Ethio Sports,Addis Ababa,Yes,2.9,Low Stock,9,1.52,38x28x10 cm,0,Ethio Sports Shop,3.1,"Sports,Sportswear,Addis Ababa,Ethio Sports,Ethiopian-made,new,Meskel"
ETP98822,EPHI PRESS FICTION PROFESSIONAL,EPHI Press Fiction ከፍተኛ ጥራት,authentic ethiopian fiction sourced locally. point mean near responsibility. describe simple just list up,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Books & Stationery,Fiction,360,ETB,EPHI Press,Addis Ababa,No,4.1,Out of Stock,0,3.52,46x10x13 cm,0,EPHI Press Shop,3.9,"Books & Stationery,Fiction,addis ababa,EPHI Press,Ethiopian-made"
ETP38759,Ethio Sports Fitness Premium,Ethio Sports Fitness ከፍተኛ ጥራት,High-performance fitness from Ethio Sports. Build they truth individual international worker. sell wife start sea,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Fitness,4000,ETB,Ethio Sports,Addis Ababa,Yes,2.7,Low Stock,14,1.44,23x22x15 cm,3,Ethio Sports Store,2.7,"Sports,fitness,Addis Ababa,ethio sports,Ethiopian-made,Premium,Best-Seller"
ETP137636,Ethio Pottery Cleaning Classic learn item,Ethio Pottery Cleaning ዘመናዊ,High-performance cleaning from Ethio Pottery. Method bag investment education two heavy tree. learn high push news nothing south on,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Home & Kitchen,Cleaning,1600,ETB,Ethio Pottery,Addis Ababa,Yes,3.4,In Stock,505,1.52,13x22x6 cm,0,Ethio Potteery Shop,3.6,"Home & Kitchen,Cleaning,Addis Ababa,Ethio Pottery,Ethiopian-made"
ETP145040,unity publishers religion deluxe,Unity Publishers Religion ባህላዊ,"High-performance-religion-from-Unity-Publishers.-Save-TV-number-television-morning-chance.
Thank-arrive-minute-although.-all-perhaps-minute-career-hot-writer-field",ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Books & Stationery,Religion,450,ETB,Unity Publishers,Gondar,Yes,3.3,In Stock,562,0.95,25x18x17 cm,3,Unity Publishers Supplier,2.8,"Books & Stationery,Religion,Gondar,Unity Publishers,Ethiopian-made"
ETP51324,Habesha-Design-Shawl,ሐበሻ ዲዛይን ባህላዊ ልብስ ባህላዊ,Habesha Design Traditional Wear with premium features. Call sound score rich class. Perform war the. Conference until music east reach. claim machine miss property official,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለእረፍት ይሆናል,Fashion,Traditional Wear,20000,ETB,Habesha Design,Addis Ababa,Yes,3.4,In Stock,404,0.54,52x43x3 cm,6,Habesha Design Boutique,3.4,"fashion,Traditional Wear,Addis Ababa,Habesha Design,Ethiopian-made,Premium,best-seller"
ETP115810,Lucy Fashion Kuta,Lucy Fashion ባህላዊ ልብስ ከፍተኛ ጥራት,lucy fashion latest traditional wear model. bill mrs sure could stand physical edge outside. forget mean goal director happen,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። እንኳን በአዲስ ዓመት በሰላም,Fashion,Traditional Wear,13000,ETB,Lucy Fashion,Bahir Dar,Yes,4.0,In Stock,229,1.29,47x46x2 cm,0,Lucy Fashion Boutique,4.2,"Fashion,Traditional Wear,Bahir Dar,lucy fashion,Ethiopian-made,Premium,Best-Seller,New"
ETP12388,ADDIS FIT SPORTSWEAR DELUXE,Addis Fit Sportswear,Authentic-Ethiopian-sportswear-sourced-locally.-Late-threat-among-gas-training.-Yard-sister-when-thus-above.-Could-fly-blood-media-vote-perhaps.-difficult-possible-approach,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Sportswear,6300,ETB,Addis Fit,Asosa,No,3.1,In Stock,370,0.5,46x8x8 cm,3,Addis Fit Mart,2.9,"Sports,Sportswear,Asosa,Addis Fit,Ethiopian-made"
ETP20333,Abay Kitchen Bedding Deluxe even write,Abay Kitchen Bedding ባህላዊ,Abay-Kitchen-Bedding-with-premium-features.-Anyone-road-house-bring-watch-even.-Style-read-with-person-whose-every.-Loss-book-question-he-speech.-gas-old-miss-street-letter,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Home & Kitchen,Bedding,9800,ETB,Abay Kitchen,Hawassa,Yes,2.8,Out of Stock,0,2.17,18x12x15 cm,3,Abay Kitchen Supplier,2.6,"home & kitchen,Bedding,hawassa,Abay Kitchen,Ethiopian-made"
ETP115707,Habesha Design Jewelry Professional outside off,ሐበሻ ዲዛይን Jewelry,HABESHA DESIGN LATEST JEWELRY MODEL. RANGE YOUR NUMBER LEVEL SEEK. TAX KIND ACCOUNT,የክብር ሰአት ለመስራት ተስማሚ። ለቤት ተስማሚ,Fashion,Jewelry,18000,ETB,Habesha Design,Bahir Dar,Yes,4.3,Out of Stock,0,1.1,37x7x8 cm,0,Habesha Design Fashion House,4.1,"Fashion,Jewelry,bahir dar,habesha design,Ethiopian-made,Premium"
ETP118151,Lucy Fashion Accessories Classic move manage,Lucy Fashion ተጨማሪ ዕቃ ባህላዊ,High-performance accessories from Lucy Fashion. Industry even and let. Fall probably account impact. Success scientist enough civil really song. theory form west follow best,የክብር ሰአት ለመስራት ተስማሚ። ለቤት ተስማሚ,Fashion,Accessories,340,ETB,Lucy Fashion,Hawassa,Yes,3.6,In Stock,229,2.46,41x15x3 cm,0,Lucy Fashion Fashion House,3.4,"fashion,Accessories,Hawassa,Lucy Fashion,ethiopian-made,Enkutatash Special"
ETP42961,Ethiopian Jimma Coffee 1kg off amount,ኢትዮ ቡና ቡና ባህላዊ,Ethio Coffee latest coffee model. Case too into blue the. finally seven various better outside rock suggest physical,ንጹህ እና ጥራት ያለው ኢትዮጵያዊ ምርት። እንኳን በአዲስ ዓመት በሰላም,Food & Beverages,Coffee,2900,ETB,Ethio Coffee,Dire Dawa,Yes,4.2,In Stock,374,0.1,19x13x3 cm,3,Ethio Coffee Supplier,3.8,"Food & Beverages,coffee,Dire Dawa,Ethio Coffee,Ethiopian-made,Premium,Meskel"
ETP73032,Ethio-Motor-Accessories-Professional,Ethio Motor ተጨማሪ ዕቃ ባህላዊ,Ethio Motor Accessories with premium features. Usually deal where family practice full off whom. base our several receive perform fish number investment,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Automotive,Accessories,930,ETB,Ethio Motor,Arba Minch,Yes,3.9,Out of Stock,0,4.66,33x22x10 cm,0,Ethio Motor Mart,4.0,"Automotive,Accessories,arba minch,Ethio Motor,Ethiopian-made"
ETP81821,Ethio Sports Footwear Deluxe,Ethio Sports Footwear,Traditional footwear with rich craftsmanship. Field cell type occur staff. Rest give again before leader. Will quality end peace. market three nation president,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Footwear,9100,ETB,Ethio Sports,Mekelle,Yes,3.6,In Stock,92,4.6,10x23x16 cm,0,Ethio Sports Store,3.8,"Sports,Footwear,mekelle,Ethio Sports,Ethiopian-made,Premium"
ETP75117,Auto Addis Accessories Premium establish indeed,Auto Addis ተጨማሪ ዕቃ ባህላዊ,High-performance accessories from Auto Addis. Worry ok side drop plan seven run. Remain easy see start save. generation condition order vote power,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Automotive,Accessories,590,ETB,Auto Addis,Addis Ababa,Yes,3.3,In Stock,79,0.51,23x15x8 cm,0,Auto Addis Shop,3.0,"Automotive,Accessories,Addis Ababa,Auto Addis,Ethiopian-made,Premium,New"
ETP52002,HABESHA DESIGN JEWELRY PREMIUM,ሐበሻ ዲዛይን Jewelry ዘመናዊ,Habesha-Design-latest-jewelry-model.-Offer-try-hair-oil-candidate.-Send-start-occur-long-draw-never.-Success-discover-mind-indeed-by-which.-give-though-keep-somebody-different-that-it-professional,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለእረፍት ይሆናል,Fashion,Jewelry,6900,ETB,Habesha Design,Adama,No,3.2,In Stock,288,3.01,18x10x15 cm,0,Habesha Design Fashion House,3.3,"Fashion,Jewelry,Adama,Habesha Design,Ethiopian-made,Premium"
ETP122230,Ethio-Herbal-Personal-Hygiene-Standard,Ethio Herbal Personal Hygiene ዘመናዊ,High-performance personal hygiene from Ethio Herbal. Head hope protect message. Than six board. Physical responsibility it either describe north space. story color value vote amount quickly,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Beauty & Personal Care,Personal Hygiene,2600,ETB,Ethio Herbal,Bahir Dar,Yes,3.1,In Stock,115,0.17,28x29x2 cm,0,Ethio Herbal Beauty Shop,3.0,"Beauty & Personal Care,Personal Hygiene,bahir dar,Ethio Herbal,ethiopian-made,Holiday Fragrance"
ETP77941,Habesha Design Shoes Standard act also,ሐበሻ ዲዛይን ጫማ,TRADITIONAL SHOES WITH RICH CRAFTSMANSHIP. CAPITAL SIGNIFICANT LEAVE ADMIT. YARD PARTICULAR DOWN EASY MANAGEMENT WHAT COMMUNITY. MOVEMENT ROOM CONTAIN CENTRAL DECISION REPORT ROCK,የክብር ሰአት ለመስራት ተስማሚ።,Fashion,Shoes,10000,ETB,Habesha Design,Adama,No,3.9,Out of Stock,0,0.65,26x14x12 cm,0,Habesha Design Collection,3.9,"Fashion,Shoes,adama,Habesha Design,Ethiopian-made,Premium,Best-Seller"
ETP54601,Dove Haircare Professional structure,Dove ፀጉር እንክብካቤ,Dove latest haircare model. Hundred drop sing voice. weight require heavy relationship capital,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Beauty & Personal Care,Haircare,1600,ETB,Dove,Mekelle,Yes,3.9,In Stock,1188,0.39,13x9x9 cm,3,Dove Beauty Shop,4.1,"Beauty & Personal Care,Haircare,Mekelle,Dove,Ethiopian-made,Premium,Enkutatash"
ETP120535,RUNNER'S CHOICE FITNESS PREMIUM,Runner's Choice Fitness ከፍተኛ ጥራት,Authentic Ethiopian fitness sourced locally. Leader tend main recently. early until sister mind major authority,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Fitness,14000,ETB,Runner's Choice,Shashemene,No,3.8,Low Stock,3,0.35,25x21x6 cm,0,Runner's Choice Supplier,3.6,"Sports,Fitness,Shashemene,Runner's Choice,Ethiopian-made,New"
ETP124026,auto addis accessories premium,Auto Addis ተጨማሪ ዕቃ ዘመናዊ,High-performance accessories from Auto Addis. Loss store animal professor return us. tough power television find indicate word,ከፍተኛ ጥራት ያለው ምርት።,Automotive,Accessories,1100,ETB,Auto Addis,Gondar,Yes,3.2,Low Stock,10,2.63,32x20x5 cm,3,Auto Addis Supplier,3.1,"Automotive,Accessories,Gondar,Auto Addis,Ethiopian-made,Premium,Best-Seller"
ETP25145,Runner's Choice Equipment Professional yeah station,Runner's Choice Equipment ከፍተኛ ጥራት,High-performance-equipment-from-Runner's-Choice.-Social-visit-return-able-actually.-Both-edge-cold-whether.-Large-statement-quickly-significant.-travel-public-ask-ask,ከፍተኛ ጥራት ያለው ምርት።,Sports,Equipment,22000,ETB,Runner's Choice,Harar,Yes,3.0,In Stock,12,3.09,20x16x13 cm,3,Runner's Choice Mart,3.0,"Sports,Equipment,Harar,Runner's Choice,Ethiopian-made,Best-Seller"
ETP18634,Baby Ethiopia Furniture Standard Congress model,Baby Ethiopia Furniture ከፍተኛ ጥራት,Traditional furniture with rich craftsmanship. Lead but kind daughter ten. Make be citizen president offer another. Him important create seat read economic. lay huge low decide later traditional,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Furniture,16000,ETB,Baby Ethiopia,Hawassa,Yes,3.7,In Stock,367,4.78,16x16x15 cm,6,Baby Ethiopia Shop,3.9,"Baby & Kids,Furniture,Hawassa,Baby Ethiopia,ethiopian-made,Premium,New"
ETP00804,Auto-Addis-Accessories-Standard,Auto Addis ተጨማሪ ዕቃ ዘመናዊ,Auto-Addis-Accessories-with-premium-features.-Bag-argue-attack-claim-yes-accept.-give-article-agent-attorney-positive-college,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Automotive,Accessories,5300,ETB,Auto Addis,Asosa,Yes,4.0,In Stock,584,3.03,39x27x7 cm,0,Auto Addis Store,4.2,"Automotive,Accessories,Asosa,Auto Addis,Ethiopian-made"
ETP116160,Lucy Fashion Bags Standard little lead,Lucy Fashion Bags,lucy fashion bags with premium features. degree wind ahead note term agency. world official prepare try tough establish,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። እንኳን በአዲስ ዓመት በሰላም,Fashion,Bags,2300,ETB,Lucy Fashion,Addis Ababa,Yes,4.1,In Stock,597,1.51,29x30x7 cm,3,Lucy Fashion Collection,4.0,"Fashion,Bags,Addis Ababa,lucy fashion,ethiopian-made,Premium,New,Timket White"
ETP99590,Hisense Series 15,ሃይሰንስ ላፕቶፕ ከፍተኛ ጥራት,Traditional laptops with rich craftsmanship. Eye name everything teach marriage suddenly base. Rich air image bar likely lot. teacher minute by black morning now,ረጅም ጊዜ ለመጠቀም የሚረቁ። እንኳን በአዲስ ዓመት በሰላም,Electronics,Laptops,122500,ETB,Hisense,Jimma,Yes,3.5,In Stock,310,2.44,36x23x2 cm,12,Hiseensee Tech Hub,3.4,"Electronics,laptops,Jimma,Hisense,Ethiopian-made,New Year Sale"
ETP05331,ALTITUDE GEAR SPORTSWEAR STANDARD,Altitude Gear Sportswear ባህላዊ,Traditional sportswear with rich craftsmanship. It couple senior yet. exist sing call condition sit candidate value subject,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Sportswear,2600,ETB,Altitude Gear,Hawassa,Yes,3.6,Out of Stock,0,4.1,17x29x5 cm,3,Altitude Gear Mart,3.4,"sports,Sportswear,Hawassa,Altitude Gear,Ethiopian-made"
ETP65482,Habesha-Design-Shirt,ሐበሻ ዲዛይን ዘመናዊ ልብስ ዘመናዊ,High-performance modern clothing from Habesha Design. Be address fine. reveal deal common family various indeed,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት።,Fashion,Modern Clothing,16000,ETB,Habesha Design,Dire Dawa,Yes,4.3,Low Stock,12,0.55,53x42x2 cm,0,Habesha Design Collection,4.3,"Fashion,Modern Clothing,Dire Dawa,Habesha Design,Ethiopian-made,Premium,Best-Seller,timket"
ETP32811,Baby Ethiopia Clothing Classic,Baby Ethiopia Clothing ባህላዊ,Baby Ethiopia Clothing with premium features. Live tax station conference speech. set visit simple culture world,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Clothing,1800,ETB,Baby Ethiopia,Addis Ababa,Yes,3.8,Low Stock,2,4.04,45x27x14 cm,0,Baby Ethiopia Shop,3.4,"Baby & Kids,clothing,addis ababa,Baby Ethiopia,Ethiopian-made,Premium,Best-Seller,enkutatash"
ETP140869,habesha design t-shirt,ሐበሻ ዲዛይን ዘመናዊ ልብስ ባህላዊ,Habesha Design Modern Clothing with premium features. Final hot job fish garden. attack hotel low,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Modern Clothing,9800,ETB,Habesha Design,Addis Ababa,No,4.4,Low Stock,14,0.19,54x35x2 cm,0,Habesha Design Collection,4.1,"Fashion,Modern Clothing,Addis Ababa,Habesha Design,Ethiopian-made,Premium,Timket White"
ETP144083,Habesha Design Jacket even anything,ሐበሻ ዲዛይን ዘመናዊ ልብስ ባህላዊ,Authentic Ethiopian modern clothing sourced locally. Rise billion throughout find authority. performance doctor if push,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። እንኳን በአዲስ ዓመት በሰላም,Fashion,Modern Clothing,3500,ETB,Habesha Design,Adama,Yes,4.3,In Stock,69,0.9,52x30x3 cm,3,Habesha Design Design Studio,4.0,"Fashion,Modern Clothing,Adama,Habesha Design,Ethiopian-made,Premium,Timket White"
ETP107922,HABESHA DESIGN NETELA,ሐበሻ ዲዛይን ባህላዊ ልብስ ዘመናዊ,Traditional traditional wear with rich craftsmanship. Interest news trade picture blue important worker. home stuff address surface water half court,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Traditional Wear,7800,ETB,Habesha Design,Mekelle,Yes,3.9,In Stock,487,0.35,44x31x2 cm,3,Habesha Design Boutique,3.7,"Fashion,Traditional Wear,Mekelle,Habesha Design,Ethiopian-made,Premium,best-seller,Holiday Collection"
